Frase,Autor,Categoría,unknown,unknown,unknown,unknown,unknown
A menudo el temor de un mal nos lleva a caer en otro peor.,Nicolas Boileau (1636-1711) Poeta y crítico literario francés.,SENTIMIENTOS / MIEDO / TEMOR,,,,,
Aquí soy extranjero porque nadie me entiende.,Ovidio (43 AC-17) Poeta latino.,PENSAMIENTO Y RAZÓN / ENTENDIMIENTO,,,,,
Cada uno besa temblando la mano que nos encadena.,Voltaire (1694-1778) Filósofo y escritor francés.,MISCELÁNEA / OPRESIÓN,,,,,
Echad los prejuicios por la puerta: volverán a entrar por la ventana.,Federico II (1712-1786) Emperador de Prusia.,MISCELÁNEA / PREJUICIOS,,,,,
¿Quién se atreverá a poner límites al ingenio de los hombres?,Galileo Galilei (1564-1642) Físico y astrónomo italiano.,CUALIDADES / INGENIO,,,,,
Combate mejor y con más ahínco quien más arriesga.,Thomas Mann (1875-1955) Escritor alemán.,MISCELÁNEA / ARRIESGAR,,,,,
"El ahorro es poético, porque es creador: el derroche no es poético, porque es destructor.",Gilbert Keith Chesterton (1874-1936) Escritor británico.,CUALIDADES / ECONOMÍA,,,,,
El dinero es como un brazo o una pierna: o se usa o se pierde.,Henry Ford (1863-1947) Industrial estadounidense.,SOCIEDAD / DINERO,,,,,
El dinero es la llave que abre todas las puertas.,Molière (1622-1673) Comediografo francés.,SOCIEDAD / DINERO,,,,,
El excusarse antes de ocasión es culparse.,Baltasar Gracián (1601-1658) Escritor español.,MISCELÁNEA / EXCUSAS,,,,,
El amor exige; la amistad concede.,Isabel de Rumania (1843-1916) Escritora rumana.,SENTIMIENTOS / AMOR,,,,,
El fútbol es la única religión que no tiene ateos.,Eduardo Galeano (1940-2015) Escritor y periodista uruguayo.,SOCIEDAD / DEPORTE / FÚTBOL,,,,,
El fútbol es un milagro que le permitió a Europa odiarse sin destruirse.,Paul Auster (1947-?) Novelista y poeta estadounidense.,SOCIEDAD / DEPORTE / FÚTBOL,,,,,
Hoy es el mañana por el que te preocupabas ayer.,Dale Carnegie (1888-1955) Empresario y escritor estadounidense.,MISCELÁNEA / PREOCUPACIONES,,,,,
El primer síntoma de que estamos matando nuestros sueños es la falta de tiempo.,Paulo Coelho (1947-?) Escritor brasileño.,PENSAMIENTO Y RAZÓN / SUEÑOS,,,,,
Casi todas las personas son tan felices como deciden serlo.,Abraham Lincoln (1808-1865) Político estadounidense.,SENTIMIENTOS / FELICIDAD,,,,,
Las palabras del año pasado pertenecen al lenguaje del año pasado. Las palabras del próximo año esperan otra voz.,"T. S. Eliot (1888-1965) Poeta, dramaturgo y crítico literario.",TIEMPO / FUTURO,,,,,
Sólo aquellos que se arriesgan a ir demasiado lejos pueden descubrir hasta dónde se puede llegar.,"T. S. Eliot (1888-1965) Poeta, dramaturgo y crítico literario.",MISCELÁNEA / ARRIESGAR,,,,,
Todas mis esperanzas están en mí.,Terencio (195 AC-159 AC) Autor cómico latino.,SENTIMIENTOS / ESPERANZA,,,,,
"Soy hombre, y por lo tanto, nada que sea humano me resulta extraño.",Terencio (195 AC-159 AC) Autor cómico latino.,NATURALEZA / HUMANIDAD,,,,,
"Viajamos para cambiar, no de lugar, sino de ideas.",Hipólito Taine (1828-1893) Escritor francés.,SOCIEDAD / VIAJES / VIAJAR,,,,,
"Hay cuatro tipos de personas en el mundo: los amantes, los ambiciosos, los observadores y los tontos. Éstos son los más felices.",Hipólito Taine (1828-1893) Escritor francés.,SENTIMIENTOS / FELICIDAD,,,,,
El hombre muere tantas veces como pierde a cada uno de los suyos.,Publio Siro (Siglo I AC-?) Poeta dramático romano.,NATURALEZA / MUERTE,,,,,
"El objeto de toda discusión no debe ser el triunfo, sino el progreso.",Joseph Joubert (1754-1824) Ensayista y moralista francés.,MISCELÁNEA / DISCUSIÓN,,,,,
El orgullo es el complemento de la ignorancia.,Bernard Le Bouvier de Fontenelle (1657-1757) Escritor francés.,SENTIMIENTOS / ORGULLO,,,,,
El orgullo precede a la caída.,Eugene O'Neill (1888-1953) Dramaturgo estadounidense.,SENTIMIENTOS / ORGULLO,,,,,
El origen de todos los males es la codicia.,André Maurois (1885-1967) Novelista y ensayista francés.,DEFECTOS / CODICIA,,,,,
"El pájaro quisiera ser nube; la nube, pájaro.",Rabindranath Tagore (1861-1941) Filósofo y escritor indio.,SENTIMIENTOS / INSATISFACCIÓN,,,,,
El patriotismo es el huevo de donde nacen las guerras.,Guy de Maupassant (1850-1893) Escritor francés.,SOCIEDAD / PATRIOTISMO,,,,,
El patriotismo es la cuna del sacrificio. Por esta sola razón no se dan las gracias cuando uno cumple con su deber.,Lajos Kossuth (1802-1894) Político y patriota húngaro.,SOCIEDAD / PATRIOTISMO,,,,,
El poder que es soportado sólo por la fuerza temblará a menudo.,Lajos Kossuth (1802-1894) Político y patriota húngaro.,SOCIEDAD / PODER,,,,,
El que piensa públicamente actúa.,Georges Clemenceau (1841-1929) Político y periodista francés.,PENSAMIENTO Y RAZÓN / PENSAMIENTO / PENSAR,,,,,
"El que quiere arañar la luna, se arañará el corazón.",Federico García Lorca (1898-1936) Poeta y dramaturgo español.,CUALIDADES / AMBICIÓN,,,,,
El sabio generaliza; el artista individualiza.,Jules Renard (1864-1910) Escritor y dramaturgo francés.,ARTE / ARTISTAS,,,,,
"En amor, sólo el principio es maravilloso. Por eso encontramos tanto placer en volver a comenzar de nuevo.","Príncipe Carlos José de Ligne (1735-1814) Escritor, mariscal y diplomático belga.",SENTIMIENTOS / AMOR,,,,,
"En arte, no hacer nada como los otros; en moral hacer como todo el mundo.",Jules Renard (1864-1910) Escritor y dramaturgo francés.,ARTE,,,,,
"En un cierto momento de la vida se desea un hijo. Quizás, para morir un poco menos cuando se muere.",Françoise Sagan (1935-2004) Escritora francesa.,SOCIEDAD / FAMILIA / HIJOS,,,,,
Es difícil dejar de convertirse en la persona que los demás creen que uno es.,Thornton Wilder (1897-1975) Escritor estadounidense.,CUALIDADES / PERSONALIDAD,,,,,
"Mi consejo es que no te preguntes por qué o de dónde, sino que disfrutes de tu helado mientras está en el plato. Esta es mi filosofía.",Thornton Wilder (1897-1975) Escritor estadounidense.,MISCELÁNEA / DISFRUTAR,,,,,
Es propio de los necios ver los vicios ajenos y olvidar los propios.,"Cicerón (106 AC-43 AC) Escritor, orador y político romano.",DEFECTOS / NECEDAD,,,,,
"Hay que comer para vivir, no vivir para comer.","Cicerón (106 AC-43 AC) Escritor, orador y político romano.",NATURALEZA / SER HUMANO / COMER,,,,,
Es lícito aprender hasta del enemigo.,San Mateo,SOCIEDAD / EDUCACIÓN / APRENDER,,,,,
"Fatiga alguna vez el amor, mas nunca mata.",Juan Luis Vives (1492-1540) Humanista y filósofo español.,SENTIMIENTOS / AMOR,,,,,
"Fatigas, pero no tantas,",que a fuerza de muchos golpes,hasta el hierro se quebranta.,Manuel Machado (1874-1947) Poeta español.,MISCELÁNEA / ADVERSIDAD,,,
"La Fortuna da demasiado a muchos, pero a ninguno bastante.",Marco Valerio Marcial (40-104) Poeta latino.,MISCELÁNEA / FORTUNA,,,,,
Hay otros mundos pero están en éste.,Paul Eluard (1895-1952) Poeta francés.,MISCELÁNEA / MUNDO,,,,,
"No es necesario todo para hacer un mundo,",es necesaria la felicidad y nada más.,Paul Eluard (1895-1952) Poeta francés.,SENTIMIENTOS / FELICIDAD,,,,
El fin justifica los medios.,"Nicolás Maquiavelo (1469-1527) Historiador, político y teórico italiano.",MISCELÁNEA / OBJETIVO,,,,,
"Lo mejor y lo más bonito de esta vida no puede verse ni tocarse, debe sentirse con el corazón.",Helen Keller (1880-1968) Escritora y conferenciante estadounidense.,SENTIMIENTOS,,,,,
La fuerza de una familia como la fuerza de un ejército se funda en su mutua lealtad.,Mario Puzo (1920-1999) Escritor estadounidense.,CUALIDADES / LEALTAD,,,,,
La belleza del cuerpo muchas veces es indicio de la hermosura del alma.,Miguel de Cervantes (1547-1616) Escritor español.,CUALIDADES / BELLEZA,,,,,
"La compasión, buena siempre, es en muchos casos la celestial precursora de la justicia.",Concepción Arenal (1820-1893) Escritora y socióloga española.,SENTIMIENTOS / COMPASIÓN,,,,,
La compasión es la virtud de los reyes.,William Shakespeare (1564-1616) Escritor británico.,SENTIMIENTOS / COMPASIÓN,,,,,
La diplomacia es la política en traje de etiqueta.,Napoleón I (1769-1821) Napoleón Bonaparte. Emperador francés.,SOCIEDAD / DIPLOMACIA,,,,,
La experiencia de los siglos prueba que el lujo anuncia la decadencia de los imperios.,Sir Francis Bacon (1561-1626) Filósofo y estadista británico.,MISCELÁNEA / SIN CLASIFICAR,,,,,
La melancolía es un recuerdo que se ignora.,Gustave Flaubert (1821-1880) Escritor francés.,SENTIMIENTOS / MELANCOLÍA,,,,,
La palabra dicha no puede volver atrás.,Horacio (65 AC-8 AC) Poeta latino.,NATURALEZA / SER HUMANO / PALABRAS,,,,,
El mayor placer que conozco es hacer sigilosamente una buena acción y dejar que se descubra por accidente.,Charles Lamb (1775-1834) Escritor inglés.,CUALIDADES / BONDAD,,,,,
Todo aquel que aspira al poder ya ha vendido su alma al diablo.,Goethe (1749-1832) Poeta y dramaturgo alemán.,SOCIEDAD / PODER,,,,,
Hay derrotas que tienen más dignidad que la victoria.,Jorge Luis Borges (1899-1986) Escritor argentino.,MISCELÁNEA / DERROTA,,,,,
Los mitos tienen más poder que la realidad. La revolución como mito es la revolución definitiva.,Albert Camus (1913-1960) Escritor francés.,MISCELÁNEA / REVOLUCIONES,,,,,
Vivir sin amigos: morir sin testigos.,George Herbert (1593-1633) Poeta religioso inglés.,SENTIMIENTOS / AMISTAD,,,,,
Un idealista es una persona que ayuda a otra a ser próspera.,Henry Ford (1863-1947) Industrial estadounidense.,MISCELÁNEA / IDEALISMO,,,,,
Mucho de lo que pasa por idealismo es odio o amor al poder enmascarado.,"Bertrand Russell (1872-1970) Filósofo, matemático y escritor británico..",MISCELÁNEA / IDEALISMO,,,,,
Una parte de los hombres actúan sin pensar y la otra piensa sin actuar.,Ugo Foscolo (1778-1827) Escritor y poeta italiano.,PENSAMIENTO Y RAZÓN / PENSAMIENTO / PENSAR,,,,,
Son tontos todos los que lo parecen y la mitad de los que no lo parecen.,Baltasar Gracián (1601-1658) Escritor español.,MISCELÁNEA / TONTERÍA,,,,,
"Quien nunca tuvo almohada, no la echa de menos.",George Eliot (1819-1880) Seudónimo de Mary Anne Evans. Novelista británica.,SENTIMIENTOS / NECESIDAD,,,,,
"Puedo prometer ser sincero, pero no imparcial.",Goethe (1749-1832) Poeta y dramaturgo alemán.,CUALIDADES / SINCERIDAD,,,,,
Nunca encontrarás tiempo para nada. Debes crearlo.,Charles Buxton (1823-1871) Escritor y parlamentario británico.,TIEMPO,,,,,
"Un minuto que pasa es irrecuperable. Conociendo esto, ¿cómo podemos malgastar tantas horas?",Mahatma Gandhi (1869-1948) Político y pensador indio.,TIEMPO,,,,,
Un hoy vale por dos mañanas.,Benjamin Franklin (1706-1790) Estadista y científico estadounidense.,MISCELÁNEA,,,,,
Vive como si fueras a morir mañana. Aprende como si fueras a vivir siempre.,Mahatma Gandhi (1869-1948) Político y pensador indio.,NATURALEZA / VIDA / VIVIR,,,,,
Ni tu peor enemigo puede hacerte tanto daño como tus propios pensamientos.,Buda (563 AC-486 AC) Fundador del budismo.,PENSAMIENTO Y RAZÓN / PENSAMIENTO,,,,,
Juzga a un hombre tanto por sus amigos como por sus enemigos.,Joseph Conrad (1857-1924) Novelista británico de origen polaco.,MISCELÁNEA / JUZGAR,,,,,
"La imparcialidad es un nombre pomposo para la indiferencia, que es un nombre elegante para la ignorancia.",Gilbert Keith Chesterton (1874-1936) Escritor británico.,SENTIMIENTOS / INDIFERENCIA,,,,,
El papel natural del hombre del siglo XX es la ansiedad.,Norman Mailer (1923-2007) Escritor estadounidense.,SENTIMIENTOS / ANSIEDAD,,,,,
"Desechad tristezas y melancolías. La vida es amable, tiene pocos días y tan sólo ahora la hemos de gozar.",Federico García Lorca (1898-1936) Poeta y dramaturgo español.,SENTIMIENTOS / TRISTEZA,,,,,
"Cuando dejo de ser lo que soy, me convierto en lo que podría ser.",Lao-tsé (570 aC-490 aC) Filósofo chino.,MISCELÁNEA / SER,,,,,
La seguridad es más que nada una superstición. La vida es una aventura atrevida o no es nada.,Helen Keller (1880-1968) Escritora y conferenciante estadounidense.,MISCELÁNEA / SEGURIDAD,,,,,
"Yo no enseño a mis alumnos, solo les proporciono las condiciones en las que puedan aprender.",Albert Einstein (1879-1955) Científico alemán nacionalizado estadounidense.,SOCIEDAD / EDUCACIÓN / APRENDER,,,,,
"He amado hasta llegar a la locura; y eso a lo que llaman locura, para mí, es la única forma sensata de amar.",Françoise Sagan (1935-2004) Escritora francesa.,SENTIMIENTOS / AMOR / AMAR,,,,,
"Sin una familia, el hombre, solo en el mundo, tiembla de frío.",André Maurois (1885-1967) Novelista y ensayista francés.,SOCIEDAD / FAMILIA,,,,,
"La intuición no es una opinión, es la cosa misma.",Arthur Schopenhauer (1788-1860) Filósofo alemán.,CUALIDADES / INTUICIÓN,,,,,
"Si A es el éxito en la vida, entonces A = X + Y + Z. Donde X es trabajo, Y es placer y Z es mantener la boca cerrada.",Albert Einstein (1879-1955) Científico alemán nacionalizado estadounidense.,MISCELÁNEA / ÉXITO,,,,,
Uno no debe nunca consentir arrastrarse cuando siente el impulso de volar.,Helen Keller (1880-1968) Escritora y conferenciante estadounidense.,SOCIEDAD / LIBERTAD,,,,,
Me lo contaron y lo olvidé; lo vi y lo entendí; lo hice y lo aprendí.,Confucio (551 AC-478 AC) Filósofo chino.,SOCIEDAD / EDUCACIÓN / APRENDER,,,,,
"Quien se queda mucho tiempo mirando a los sueños, termina pareciéndose a una sombra.",André Malraux (1901-1976) Novelista y político francés.,PENSAMIENTO Y RAZÓN / SUEÑOS,,,,,
La puntualidad es la virtud de los aburridos.,Evelyn Waugh (1903-1966) Escritor inglés.,CUALIDADES / PUNTUALIDAD,,,,,
"La política no es una mala profesión. Si tienes éxito tienes muchas recompensas, si caes en desgracia siempre puedes escribir un libro.",Ronald Reagan (1911-2004) Político estadounidense. Ex-presidente.,SOCIEDAD / POLÍTICA,,,,,
"Un padre no es el que da la vida, eso sería demasiado fácil, un padre es el que da el amor.",Denis Lord (1900-1957) Novelista canadiense.,SOCIEDAD / FAMILIA / PADRES,,,,,
"No es que muera de amor, muero de ti.","Muero de ti, amor, de amor de ti.",Jaime Sabines (1926-1999) Poeta y político mexicano.,SENTIMIENTOS / AMOR,,,,
"Aquí no pasa nada; mejor dicho, pasan tantas cosas juntas al mismo tiempo que es mejor decir que no pasa nada.",Jaime Sabines (1926-1999) Poeta y político mexicano.,MISCELÁNEA / ACCIÓN,,,,,
"Yo aquí, escribiéndote. Tú allá, borrándote.",Jaime Sabines (1926-1999) Poeta y político mexicano.,MISCELÁNEA / OLVIDAR,,,,,
"Y yo te quiero así: mía, pero tuya al mismo tiempo.",Jaime Sabines (1926-1999) Poeta y político mexicano.,SENTIMIENTOS / AMOR,,,,,
"Te dicen descuidado por que están acostumbrados a los jardines, no a la selva.",Jaime Sabines (1926-1999) Poeta y político mexicano.,SOCIEDAD / LIBERTAD,,,,,
Todo acto de creación es en primer lugar un acto de destrucción.,Pablo Picasso (1881-1973) Pintor español.,MISCELÁNEA / CREAR,,,,,
"Si es un milagro, cualquier testimonio es suficiente, pero si es un hecho, es necesario probarlo.",Mark Twain (1835-1910) Escritor y periodista estadounidense.,SOCIEDAD / RELIGIÓN / MILAGROS,,,,,
"Algunos pensamos que lo que nos hace más fuertes es aguantar, pero otras veces es dejarlo estar.","Hermann Hesse (1877-1962) Escritor suizo, de origen alemán.",MISCELÁNEA / FUERZAS,,,,,
La perfección es una pulida colección de errores.,Mario Benedetti (1920-2009) Escritor y poeta uruguayo.,CUALIDADES / PERFECCIÓN,,,,,
"¡Si yo no hiciera al menos una locura por año, me volvería loco!",Vicente Huidobro (1893-1948) Poeta chileno.,PENSAMIENTO Y RAZÓN / LOCURA,,,,,
Diez miradas para ver la belleza que se presenta entre un sueño y una catástrofe.,Vicente Huidobro (1893-1948) Poeta chileno.,CUALIDADES / BELLEZA,,,,,
"No puedes separar la paz de la libertad, porque nadie puede estar en paz, a no ser que tenga su libertad.",Malcolm X (1925-1965) Activista político estadounidense.,SOCIEDAD / LIBERTAD,,,,,
"La educación es el pasaporte hacia el futuro, el mañana pertenece a aquellos que se preparan para él en el día de hoy.",Malcolm X (1925-1965) Activista político estadounidense.,SOCIEDAD / EDUCACIÓN,,,,,
"Normalmente, cuando las personas están tristes no hacen nada. Sólo lloran sobre su condición. Pero cuando están enfadados, provocan el cambio.",Malcolm X (1925-1965) Activista político estadounidense.,MISCELÁNEA / REVOLUCIONES,,,,,
"Nadie puede darte tu libertad. Nadie puede darte tu igualdad o justicia o cualquier otra cosa. Si las quieres, cógelas.",Malcolm X (1925-1965) Activista político estadounidense.,SOCIEDAD / LIBERTAD,,,,,
La única cosa que respeta el poder es el poder.,Malcolm X (1925-1965) Activista político estadounidense.,SOCIEDAD / PODER,,,,,
"Con una hábil manipulación de la prensa, pueden hacer que la víctima parezca un criminal y el criminal, la víctima.",Malcolm X (1925-1965) Activista político estadounidense.,SOCIEDAD / MEDIOS / PRENSA,,,,,
"Si no estás preparado para morir por ella, saca la palabra ""libertad"" de tu vocabulario.",Malcolm X (1925-1965) Activista político estadounidense.,SOCIEDAD / LIBERTAD,,,,,
Las palabras nunca alcanzan cuando lo que hay que decir desborda el alma.,Julio Cortázar (1914-1984) Escritor argentino.,NATURALEZA / SER HUMANO / PALABRAS,,,,,
"¿Qué quieres? El amor pide calle, pide viento, no sabe morir en la soledad.",Julio Cortázar (1914-1984) Escritor argentino.,SENTIMIENTOS / AMOR,,,,,
"Un hombre debe vivir el presente y ¿qué importa quién eras la semana pasada, si sabes quién eres hoy?",Paul Auster (1947-?) Novelista y poeta estadounidense.,TIEMPO / PRESENTE,,,,,
"Ninguna persona merece tus lágrimas, y quien se las merezca no te hará llorar.",Gabriel García Márquez (1927-2014) Escritor colombiano.,MISCELÁNEA / LÁGRIMAS,,,,,
"Vivimos en un mundo donde nos escondemos para hacer el amor, mientras la violencia se practica a plena luz del día.",John Lennon (1940-1980) Cantante y compositor británico.,MISCELÁNEA / MUNDO,,,,,
"Las cosas no se dicen, se hacen, porque al hacerlas se dicen solas.","Woody Allen (1935-?) Actor, director y escritor estadounidense.",MISCELÁNEA / ACCIÓN,,,,,
Lo que piensen de mi no es asunto mío.,Wayne W. Dyer (1940-2015) Escritor estadounidense.,PENSAMIENTO Y RAZÓN / PENSAMIENTO / PENSAR,,,,,
"El verbo leer, como el verbo amar y el verbo soñar, no soporta 'el modo imperativo'.",Jorge Luis Borges (1899-1986) Escritor argentino.,ARTE / LITERATURA / LECTURA,,,,,
"Hacés mal en ilusionarte, yo estoy lejos de todo. Tan lejos que me da asco.",Julio Cortázar (1914-1984) Escritor argentino.,PENSAMIENTO Y RAZÓN / ILUSIONES,,,,,
"El dinero que se tiene es instrumento de libertad, el que se busca lo es de servidumbre.",Jean Jacques Rousseau (1712-1778) Filósofo francés.,SOCIEDAD / DINERO,,,,,
Mi mayor desgracia ha sido siempre no ser capaz de resistirme a los halagos.,Jean Jacques Rousseau (1712-1778) Filósofo francés.,MISCELÁNEA / ALABAR,,,,,
"Sin libertad de pensamiento, la libertad de expresión no sirve de nada.",José Luis Sampedro (1917-2013) Escritor y economista español.,SOCIEDAD / LIBERTAD DE EXPRESIÓN,,,,,
Somos naturaleza. Poner al dinero como bien supremo nos conduce a la catástrofe.,José Luis Sampedro (1917-2013) Escritor y economista español.,SOCIEDAD / DINERO,,,,,
"No me interesa la felicidad. Pero no exigir demasiado hace más fácil llevarse bien con uno mismo, que es mi sustituto de la felicidad.",José Luis Sampedro (1917-2013) Escritor y economista español.,SENTIMIENTOS / FELICIDAD,,,,,
"Nos educan para ser productores y consumidores, no para ser hombres libres.",José Luis Sampedro (1917-2013) Escritor y economista español.,SOCIEDAD / EDUCACIÓN,,,,,
Hay dos clases de economistas; los que quieren hacer más ricos a los ricos y los que queremos hacer menos pobres a los pobres.,José Luis Sampedro (1917-2013) Escritor y economista español.,CUALIDADES / ECONOMÍA,,,,,
"El tiempo no es oro; el oro no vale nada, el tiempo es vida.",José Luis Sampedro (1917-2013) Escritor y economista español.,TIEMPO,,,,,
"Deberíamos vivir tantas veces como los árboles, que pasado un año malo echan nuevas hojas y vuelven a empezar.",José Luis Sampedro (1917-2013) Escritor y economista español.,NATURALEZA / VIDA,,,,,
"Porque es tocando fondo, aunque sea en la amargura y la degradación, donde uno llega a saber quién es, y donde entonces empieza a pisar firme.",José Luis Sampedro (1917-2013) Escritor y economista español.,MISCELÁNEA / DESGRACIA,,,,,
"En política, si quieres que se diga algo, pídeselo a un hombre. Si quieres que se haga algo, pídeselo a una mujer.",Margaret Thatcher (1925-2013) Ex-primer ministro de Inglaterra.,SOCIEDAD / POLÍTICA,,,,,
"No me importa lo mucho que hablen mis ministros, siempre que hagan lo que yo les digo.",Margaret Thatcher (1925-2013) Ex-primer ministro de Inglaterra.,SOCIEDAD / LÍDERES,,,,,
La señal infalible de un mal reinado es el exceso de elogios dirigidos al monarca.,Marqués de Vauvenargues (1715-1747) Moralista francés.,MISCELÁNEA / REINAR,,,,,
He visto lo bastante de una guerra para no desear volver a ver otra.,Thomas Jefferson (1743-1826) Político Estadounidense.,SOCIEDAD / GUERRA,,,,,
"Me gustaría emplear toda mi vida en viajar, si alguien me pudiera prestar una segunda vida para pasarla en casa.",William Hazlitt (1778-1830) Literato ingles.,SOCIEDAD / VIAJES / VIAJAR,,,,,
"El juego es hijo de la avaricia, pero también padre del despilfarro.",Charles Caleb Colton (1780-1832) Poeta inglés.,MISCELÁNEA / JUEGO,,,,,
La política es el campo de trabajo para ciertos cerebros mediocres.,Friedrich Nietzsche (1844-1900) Filosofo alemán.,SOCIEDAD / POLÍTICA / POLÍTICOS,,,,,
"Trabajadores del mundo, uníos, no tenéis nada que perder excepto vuestras cadenas.",Karl Marx (1818-1883) Filósofo y economista alemán.,SOCIEDAD / TRABAJO / TRABAJADORES,,,,,
"Si tuviera que decidir si debemos tener un gobierno sin periódicos o periódicos sin gobierno, no dudaría en preferir lo segundo.",Thomas Jefferson (1743-1826) Político Estadounidense.,SOCIEDAD / MEDIOS / PRENSA,,,,,
El optimismo es la fe que conduce al éxito. Nada puede hacerse sin esperanza y confianza.,Helen Keller (1880-1968) Escritora y conferenciante estadounidense.,CUALIDADES / OPTIMISMO,,,,,
¡Envejece conmigo! Lo mejor está aún por llegar.,Robert Browning (1812-1889) Poeta inglés.,TIEMPO / VEJEZ,,,,,
Alumbra el día de mañana con el de hoy.,Elizabeth Barrett Browing (1806-1861) Poetisa inglesa.,CUALIDADES / BONDAD,,,,,
¿Quien ha dicho que la vida es un sueño? La vida es un juego.,Gabriele d' Annunzio (1863-1938) Escritor italiano.,NATURALEZA / VIDA,,,,,
El único elemento que puede sustituir la dependencia del pasado es la dependencia del futuro.,John Dos Passos (1896-1970) Novelista y periodista estadounidense.,TIEMPO / FUTURO,,,,,
La pobreza ya no será sediciosa cuando la riqueza no sea opresiva.,Napoleón III (1808-1873) Emperador de Francia.,SOCIEDAD / DINERO / RIQUEZA,,,,,
Quien aspira a adquirir riqueza u honores no sabe amar.,Jose María de Pereda (1833-1906) Escritor español.,CUALIDADES / AMBICIÓN,,,,,
"Internet es la primera cosa que la humanidad ha construido y que no entiende, el experimento más grande de anarquía que hemos tenido.",Eric Schmidt (1955-?) Empresario y informático estadounidense.,SOCIEDAD / MEDIOS / INTERNET,,,,,
"Los hombres no son prisioneros del destino, sino prisioneros de su propia mente.",Franklin D. Roosevelt (1882-1945) Político estadounidense.,PENSAMIENTO Y RAZÓN / MENTE,,,,,
"El proyecto es el borrador del futuro. A veces, el futuro necesita cientos de borradores.",Jules Renard (1864-1910) Escritor y dramaturgo francés.,TIEMPO / FUTURO,,,,,
El hombre superior piensa siempre en la virtud; el hombre vulgar piensa en la comodidad.,Confucio (551 AC-478 AC) Filósofo chino.,CUALIDADES / VIRTUD,,,,,
"No son las malas hierbas las que ahogan la buena semilla, sino la negligencia del campesino.",Confucio (551 AC-478 AC) Filósofo chino.,SOCIEDAD / EDUCACIÓN,,,,,
"Recordad que el secreto de la felicidad está en la libertad, y el secreto de la libertad, en el coraje.",Tucídides (460 AC-396 AC) Historiador ateniense.,SENTIMIENTOS / FELICIDAD,,,,,
No te creas salvado sólo por tu bondad.,Ramon Llull (1235-1315) Filósofo y escritor en lengua catalana.,CUALIDADES / BONDAD,,,,,
"No confíes en tus sentimientos, porque, sean cuales sean ahora, muy pronto habrán cambiado.",Thomas De Kempis (1380-1471) Teólogo alemán.,SENTIMIENTOS,,,,,
"La virtud de un hombre no debe medirse por sus esfuerzos, sino por sus obras cotidianas.","Blaise Pascal (1623-1662) Científico, filósofo y escritor francés.",CUALIDADES / VIRTUD,,,,,
"Si no plantamos el árbol de la sabiduría cuando jóvenes, no podrá prestarnos su sombra en la vejez.",Conde de Chesterfield (1694-1773) Político y escritor inglés.,CUALIDADES / SABIDURÍA,,,,,
"Siempre la felicidad nos espera en algún sitio, pero a condición de que no vayamos a buscarla.",Voltaire (1694-1778) Filósofo y escritor francés.,SENTIMIENTOS / FELICIDAD,,,,,
No hay más infierno para el hombre que la estupidez y la maldad de sus semejantes.,Marqués de Sade (1740-1814) Escritor francés.,DEFECTOS / MALDAD,,,,,
Hay muchas personas que adquieren la costumbre de ser infelices.,George Eliot (1819-1880) Seudónimo de Mary Anne Evans. Novelista británica.,MISCELÁNEA / DESGRACIA,,,,,
La música expresa aquello que no puede decirse con palabras pero no puede permanecer en silencio.,Victor Hugo (1802-1885) Novelista francés.,ARTE / MÚSICA,,,,,
"La paz no es la ausencia de guerra, es una virtud, un estado de la mente, una disposición a la benevolencia, la confianza y la justicia.","Baruch Spinoza (1632-1677) Filósofo holandés, de origen juedoespañol.",SOCIEDAD / PAZ,,,,,
El porvenir está en manos del maestro de escuela.,Victor Hugo (1802-1885) Novelista francés.,SOCIEDAD / EDUCACIÓN,,,,,
Amar es verse como otro ser nos ve.,María Zambrano (1904-1991) Filósofa y ensayista española.,SENTIMIENTOS / AMOR / AMAR,,,,,
Sólo en soledad se siente la sed de la verdad.,María Zambrano (1904-1991) Filósofa y ensayista española.,PENSAMIENTO Y RAZÓN / VERDAD,,,,,
Escribir es defender la soledad en la que vivo.,María Zambrano (1904-1991) Filósofa y ensayista española.,ARTE / LITERATURA / ESCRITOR,,,,,
"No se pasa de lo posible a lo real, sino de lo imposible a lo verdadero.",María Zambrano (1904-1991) Filósofa y ensayista española.,MISCELÁNEA / IMPOSIBLES,,,,,
Tener no es poseer. Puede tenerse aquello que no se desea. Posesión es tener y disfrutar lo que se tiene.,José Saramago (1922-2010) Escritor portugués.,MISCELÁNEA / POSESIÓN,,,,,
"Hay palabras que se retraen, que se niegan, porque tienen demasiado significado para nuestros oídos cansados de palabras.",José Saramago (1922-2010) Escritor portugués.,NATURALEZA / SER HUMANO / PALABRAS,,,,,
"La codicia arraiga hondo y crece con raíces más perversas que la lujuria, flor de verano.",William Shakespeare (1564-1616) Escritor británico.,DEFECTOS / CODICIA,,,,,
Nuestras horas son minutos,"cuando esperamos saber,",y siglos cuando sabemos,lo que se puede aprender.,Antonio Machado (1875-1939) Poeta y prosista español.,SOCIEDAD / EDUCACIÓN / APRENDER,,
El peor mal del hombre es la irreflexión.,Sófocles (495AC-406AC) Poeta trágico griego.,PENSAMIENTO Y RAZÓN / PENSAMIENTO,,,,,
"Nosotros, los mortales, logramos la inmortalidad en las cosas que creamos en común y que quedan después de nosotros.",Albert Einstein (1879-1955) Científico alemán nacionalizado estadounidense.,MISCELÁNEA / INMORTALIDAD,,,,,
